Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Death of an Indian Chief (Muerte de Willka),Alejandro Mario Yllanes,6501,"(Bolivian, 1913–1960)",(Bolivian),(1913),(1960),(Male),1944,Wood engraving,"Sheet 11 x 15 3/4"" (28.0 x 40.0 cm) Comp. 10  5/8 x 15 3/8"" (27.0 x 39.1 cm)",Inter-American Fund,198.1950,Print,Drawings & Prints,1930-06-08,Y,64242,http://www.moma.org/collection/works/64242,http://www.moma.org/media/W1siZiIsIjIyMzE4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44995b3297b68ec9,,,,27.0,,,39.1,,
FORM NO. 1,Alfredo da Silva,1353,"(Bolivian, born 1935)",(Bolivian),(1935),(0),(Male),(1964),"Serigraph, printed in color","Sheet 19 7/8 x 26"" (50.5 x 66.0 cm)Comp. 14  1/4 x 15 3/8"" (36.1 x 39.0 cm)",Gift of the artist,2196.1967,Print,Drawings & Prints,1967-10-18,N,78090,,,,,,36.1,,,39.0,,
ABSTRACTION NO. 0,Alfredo da Silva,1353,"(Bolivian, born 1935)",(Bolivian),(1935),(0),(Male),(1965),"Serigraph, printed in color","composition  16 1/4 x 22 1/4"" (41.2 x 56.6 cm)
sheet  20 x 25 15/16"" (50.8 x 66 cm)",Gift of the artist,2197.1967,Print,Drawings & Prints,1967-10-18,N,78091,,,,,,41.2,,,56.6,,
The Cube and the Perspective,Roberto Berdecio,487,"(Bolivian, 1913–1996)",(Bolivian),(1913),(1996),(Male),1935,Enamel airbrushed on steel panel mounted on wood,"30 x 26"" (76.2 x 66 cm)",Gift of Leigh Athearn,315.1941,Painting,Painting & Sculpture,1941-01-16,Y,79735,http://www.moma.org/collection/works/79735,,,,,76.2,,,66.0,,
