Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Lady with a Long Neck,Moustapha Dimé,7390,"(Senegalese, 1952–1998)",(Senegalese),(1952),(1998),(Male),1992,"Wood, iron and paint","6' 8 1/2"" x 39"" x 12""  (204.5 x 99 x 30.5 cm)",Gift of Agnes Gund and Daniel Shapiro,438.1994,Sculpture,Painting & Sculpture,1994-10-11,Y,81476,http://www.moma.org/collection/works/81476,http://www.moma.org/media/W1siZiIsIjM5Mjc0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ee9adf0c1446517,,30.5,,204.5,,,99.1,,
Xala,Ousmane Sembène,41512,"(Senegalese, 1923–2007)",(Senegalese),(1923),(2007),(Male),1975,,,,9668,Film,Film,,Y,157556,http://www.moma.org/collection/works/157556,http://www.moma.org/media/W1siZiIsIjI0MTQ3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=304a74acd0b7295b,,,,,,,,,
