Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Yokohama International Port Terminal, Yokohama, Japan, Parking level reflected ceiling plan","Foreign Office Architects (FOA), London, Farshid Moussavi, Alejandro Zaera-Polo","26399, 27436, 27437","(1992–2011) (Iranian, born 1965) (Spanish, born 1963)",() (Iranian) (Spanish),(1992) (1965) (1963),(2011) (0) (0),() (Female) (Male),2000,Digital C-print from CAD file,"19 1/2 x 91 1/2"" (49.5 x 232.4 cm)",Gift of the architects,482.2005,Architecture,Architecture & Design,2005-05-18,Y,98603,http://www.moma.org/collection/works/98603,,,,,49.5301,,,232.4105,,
Empire of the Senseless Part II,Natascha Sadr Haghighian,32692,"(Iranian, born 1953)",(Iranian),(1953),(0),(Female),2006,"Two-channel projection (color, silent)","100 min.
Dimensions variable",Fund for the Twenty-First Century,197.2007.a-b,Installation,Media and Performance,2007-04-11,Y,109154,http://www.moma.org/collection/works/109154,http://www.moma.org/media/W1siZiIsIjEzNDY3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9b60ac24fb24db5f,,,,,,,,,6000.0
Passage,Shirin Neshat,8349,"(Iranian, born 1957)",(Iranian),(1957),(0),(Female),2001,"35mm film transferred to video (color, sound)",11:30 min.,Gift of Ninah and Michael Lynne,454.2007,Installation,Media and Performance,2007-09-24,Y,111018,http://www.moma.org/collection/works/111018,http://www.moma.org/media/W1siZiIsIjMyMzU0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9faee344317a685b,,,,,,,,,690.0
Rapture,Shirin Neshat,8349,"(Iranian, born 1957)",(Iranian),(1957),(0),(Female),1999,"Two-channel video (black and white, sound)",13 min.,Gift of Gwen and Peter Norton,1139.2011,Installation,Media and Performance,2011-12-13,Y,153240,http://www.moma.org/collection/works/153240,,,,,,,,,,780.0
Fervor,Shirin Neshat,8349,"(Iranian, born 1957)",(Iranian),(1957),(0),(Female),2000,"Two-channel video (black and white, sound)",10 min.,Gift of Gwen and Peter Norton,1140.2011,Installation,Media and Performance,2011-12-13,Y,153241,http://www.moma.org/collection/works/153241,,,,,,,,,,600.0
Chit Chat,Tala Madani,48117,"(Iranian, born 1981)",(Iranian),(1981),(0),(Female),2007,"Video (color, silent)",2:38 min.,Fund for the Twenty-First Century,306.2015,Video,Media and Performance,2015-05-21,Y,193146,http://www.moma.org/collection/works/193146,http://www.moma.org/media/W1siZiIsIjQ0NDU1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=062a83528a338ca0,,,,,,,,,158.0
Eye Stabber,Tala Madani,48117,"(Iranian, born 1981)",(Iranian),(1981),(0),(Female),2013,"Video (color, silent)",1:35 min.,Fund for the Twenty-First Century,307.2015,Video,Media and Performance,2015-05-21,Y,193147,http://www.moma.org/collection/works/193147,,,,,,,,,,95.0
Ol'Factory,Tala Madani,48117,"(Iranian, born 1981)",(Iranian),(1981),(0),(Female),2014,"Video (color, silent)",2:49 min.,Fund for the Twenty-First Century,308.2015,Video,Media and Performance,2015-05-21,Y,193148,http://www.moma.org/collection/works/193148,http://www.moma.org/media/W1siZiIsIjQ0NDU1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f5703c6895acc588,,,,,,,,,169.0
Underman,Tala Madani,48117,"(Iranian, born 1981)",(Iranian),(1981),(0),(Female),2012,"Video (color, silent)",0:23 min.,Fund for the Twenty-First Century,309.2015,Video,Media and Performance,2015-05-21,Y,193149,http://www.moma.org/collection/works/193149,http://www.moma.org/media/W1siZiIsIjQ0NDU1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f48d92613c8316c6,,,,,,,,,23.0
Wrong House,Tala Madani,48117,"(Iranian, born 1981)",(Iranian),(1981),(0),(Female),2014,"Video (color, silent)",3:30 min.,Fund for the Twenty-First Century,310.2015,Video,Media and Performance,2015-05-21,Y,193150,http://www.moma.org/collection/works/193150,http://www.moma.org/media/W1siZiIsIjQ0NDU1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87c6902dd9281dce,,,,,,,,,210.0
Galvanoscope 2 (Film A and Film B),Raha Raissnia,75662,"(Iranian, born 1968)",(Iranian),(1968),(0),(Female),2018,"Two 16mm films, two 16mm film projectors, wood, and scrim",Sculpture dimensions: 23 x 30 1/2 x 30 1/2 inches (58.4 x 77.5 x 77.5 cm),Acquired through the generosity of Jill and Peter Kraus,525.2021,Installation,Media and Performance,2021-11-18,Y,298777,http://www.moma.org/collection/works/298777,http://www.moma.org/media/W1siZiIsIjUxNDA0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0e91e7a7d38b8509,,,,,,,,,
