Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Snowy Owls and Egg,Iyola,2852,"(Canadian Inuit, 1933–2000)",(Canadian Inuit),(1933),(2000),(Male),1959,Stone cut,"Sheet 18 x 6"" (45.7 x 15.2 cm) Comp. 15 5/8 x  3 3/8"" (39.7 x 8.3 cm)(irreg.)",Gift of Mrs. Donald B. Straus,151.1960,Print,Drawings & Prints,1960-05-26,N,62983,,,,,,39.7,,,8.3,,
Division of Meat,Akesuk Tudlik,5964,"(Canadian, 1890–1966)",(Canadian Inuit),(1890),(1966),(Male),1959,Stone cut,"composition (irreg.): 9 5/16 x 7 5/16"" (23.6 x 18.6cm); sheet: 11 15/16 x 9 1/16"" (30.4 x 23 cm)",Gift of Mrs. Donald B. Straus,177.1960,Print,Drawings & Prints,1960-05-26,Y,63724,http://www.moma.org/collection/works/63724,http://www.moma.org/media/W1siZiIsIjIzMzkyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0e7876ef4cfd005,,,,23.6,,,18.6,,
Excited Man Forgets His Weapon,Akesuk Tudlik,5964,"(Canadian, 1890–1966)",(Canadian Inuit),(1890),(1966),(Male),1959,Stone cut,"composition (irreg.): 8 5/8 x 13 1/8"" (21.9 x 33.3cm); sheet: 11 15/16 x 18"" (30.4 x 45.7cm)",Gift of Mrs. Donald B. Straus,178.1960,Print,Drawings & Prints,1960-05-26,Y,63763,http://www.moma.org/collection/works/63763,http://www.moma.org/media/W1siZiIsIjIzMzkyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6306a9589610bee7,,,,21.9,,,33.3,,
Seal Thoughts of Man,Akesuk Tudlik,5964,"(Canadian, 1890–1966)",(Canadian Inuit),(1890),(1966),(Male),1954,Stone cut,"composition (irreg.): 18 5/8 x 6 1/16"" (47.3 x 15.4cm); sheet: 24 x 8 1/16"" (60.9 x 20.5cm)",Gift of Mrs. Donald B. Straus,179.1960,Print,Drawings & Prints,1960-05-26,Y,63781,http://www.moma.org/collection/works/63781,http://www.moma.org/media/W1siZiIsIjIyMzE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7118ee9828c20118,,,,47.3,,,15.4,,
Bear Hunt,Iyola,2852,"(Canadian Inuit, 1933–2000)",(Canadian Inuit),(1933),(2000),(Male),1963,Engraving,,Purchase,562.1965,Print,Drawings & Prints,1965-06-08,N,71156,,,,,,,,,,,
"Geese, Man and Animals",Parr,4505,"(Canadian Inuit, 1893–1969)",(Canadian Inuit),(1893),(1969),(Male),1963,Sealskin stencil,"composition (irreg.): 18 1/16 x 22 13/16"" (45.8 x 58cm); sheet: 24 7/8 x 34 3/8"" (63.2 x 87.3cm)",Purchase,573.1965,Print,Drawings & Prints,1965-06-08,Y,71338,http://www.moma.org/collection/works/71338,http://www.moma.org/media/W1siZiIsIjE5OTgxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ac5f6a4bfeb6140,,,,45.8,,,58.0,,
Harpooning Walrus,Parr,4505,"(Canadian Inuit, 1893–1969)",(Canadian Inuit),(1893),(1969),(Male),1963,Engraving,,Purchase,574.1965,Print,Drawings & Prints,1965-06-08,N,71355,,,,,,,,,,,
