Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2001,Crumpled magazine page,"9 3/4 x 6 3/4"" (24.8 x 17.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3264.2005,Drawing,Drawings & Prints,2005-05-10,Y,97575,http://www.moma.org/collection/works/97575,http://www.moma.org/media/W1siZiIsIjExMDY0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8745e9846a2a3eaa,,0.0,,24.7650495301,,,17.1450342901,,
Untitled,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2001,Watercolor on notebook paper,"6 1/4 x 7 5/8"" (15.9 x 19.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3265.2005,Drawing,Drawings & Prints,2005-05-10,Y,97576,http://www.moma.org/collection/works/97576,http://www.moma.org/media/W1siZiIsIjE0MTczNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a13e6a500972bb81,,,,15.8750317501,,,19.3675387351,,
Untitled,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2001,Watercolor on paper,"6 1/2 x 9 1/8"" (16.5 x 23.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3266.2005,Drawing,Drawings & Prints,2005-05-10,Y,97577,http://www.moma.org/collection/works/97577,,,,,16.5100330201,,,23.1775463551,,
Untitled,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2001,Watercolor on paper,"6 3/8 x 7 5/8"" (16.2 x 19.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3267.2005,Drawing,Drawings & Prints,2005-05-10,Y,97578,http://www.moma.org/collection/works/97578,http://www.moma.org/media/W1siZiIsIjExMDY0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b1d79b715b3c0d7e,,,,16.1925323851,,,19.3675387351,,
Untitled,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2001,Watercolor on notebook paper,"11 5/8 x 8 1/4"" (29.5 x 21 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3268.2005,Drawing,Drawings & Prints,2005-05-10,Y,97579,http://www.moma.org/collection/works/97579,http://www.moma.org/media/W1siZiIsIjE1ODAyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1dedd38c21b40038,,,,29.5275590551,,,20.9550419101,,
Installation View,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),2003,Watercolor on eight pieces of notebook paper,"Each: 11 3/8 x 8"" (28.9 x 20.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3269.2005.a-h,Drawing,Drawings & Prints,2005-05-10,Y,97580,http://www.moma.org/collection/works/97580,http://www.moma.org/media/W1siZiIsIjE2MTA1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cba47b7184dbf263,,0.0,,28.8925577851,,,20.3200406401,,
No Title,Hayley Tompkins,28836,"(British, born 1971)",(Scottish),(1971),(0),(Female),(2004),Watercolor on two pieces of paper,"5 3/8 x 8"" (13.7 x 20.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3270.2005.a-b,Drawing,Drawings & Prints,2005-05-10,Y,97581,http://www.moma.org/collection/works/97581,,,,,13.6525273051,,,8.89001778,,
Mama's on Poppas,Donald Urquhart,28839,"(Scottish, born 1963)",(Scottish),(1963),(0),(Male),2000,Ink and pencil on notebook paper,"16 3/8 x 11 1/2"" (41.6 x 29.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3315.2005,Drawing,Drawings & Prints,2005-05-10,Y,97621,http://www.moma.org/collection/works/97621,http://www.moma.org/media/W1siZiIsIjI3NTQ2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=04f0d7fb93249e2d,,,,41.5925831852,,,29.2100584201,,
Family Circle Milkman,Donald Urquhart,28839,"(Scottish, born 1963)",(Scottish),(1963),(0),(Male),2001,"Cut-and-pasted printed paper, ink, and pencil on paper","16 1/2 x 11 5/8"" (41.9 x 29.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3316.2005,Drawing,Drawings & Prints,2005-05-10,Y,97622,http://www.moma.org/collection/works/97622,http://www.moma.org/media/W1siZiIsIjEzOTU3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=49286b656016a531,,,,41.9100838202,,,29.5275590551,,
Suspect Names,Donald Urquhart,28839,"(Scottish, born 1963)",(Scottish),(1963),(0),(Male),2001,"Cut-and-taped printed paper, ink, and pencil on notebook paper","16 1/2 x 11 1/2"" (41.9 x 29.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3317.2005,Drawing,Drawings & Prints,2005-05-10,Y,97623,http://www.moma.org/collection/works/97623,http://www.moma.org/media/W1siZiIsIjEzODc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d9ada694c7b97d47,,,,41.9100838202,,,29.2100584201,,
