Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 6"" (11.3 x 15.2 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.7,Print,Drawings & Prints,2012-10-03,Y,165216,http://www.moma.org/collection/works/165216,http://www.moma.org/media/W1siZiIsIjI1Njc4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=223e6f162673f106,,,,11.3,,,15.2,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 15/16"" (11.3 x 15.1 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.8,Print,Drawings & Prints,2012-10-03,Y,165217,http://www.moma.org/collection/works/165217,http://www.moma.org/media/W1siZiIsIjI1Njc4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e710ad3b98c51da,,,,11.3,,,15.1,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 1/2 x 6"" (11.5 x 15.2 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.9,Print,Drawings & Prints,2012-10-03,Y,165218,http://www.moma.org/collection/works/165218,http://www.moma.org/media/W1siZiIsIjI1Njc4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cdedd25ed4243388,,,,11.5,,,15.2,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 15/16"" (11.2 x 15.1 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.10,Print,Drawings & Prints,2012-10-03,Y,165219,http://www.moma.org/collection/works/165219,http://www.moma.org/media/W1siZiIsIjI1Njc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cfed8bbddd1d92aa,,,,11.2,,,15.1,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 15/16"" (11.3 x 15.1 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.11,Print,Drawings & Prints,2012-10-03,Y,165220,http://www.moma.org/collection/works/165220,http://www.moma.org/media/W1siZiIsIjI1Njc4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2ee075a68c553abb,,,,11.3,,,15.1,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 15/16"" (11.3 x 15.1 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.12,Print,Drawings & Prints,2012-10-03,Y,165221,http://www.moma.org/collection/works/165221,http://www.moma.org/media/W1siZiIsIjI1Njc5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3dda21d57b3cbf76,,,,11.3,,,15.1,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 1/2 x 6"" (11.4 x 15.2 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.13,Print,Drawings & Prints,2012-10-03,Y,165222,http://www.moma.org/collection/works/165222,http://www.moma.org/media/W1siZiIsIjI1Njc5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=14d6fbfe3684012a,,,,11.4,,,15.2,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 7/8"" (11.3 x 15 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.14,Print,Drawings & Prints,2012-10-03,Y,165223,http://www.moma.org/collection/works/165223,http://www.moma.org/media/W1siZiIsIjI1NjgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bae8caf431a4c784,,,,11.3,,,15.0,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 5 7/8"" (11.3 x 15 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.15,Print,Drawings & Prints,2012-10-03,Y,165224,http://www.moma.org/collection/works/165224,http://www.moma.org/media/W1siZiIsIjI1NjY2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9bc6a989aac8e650,,,,11.3,,,15.0,,
Untitled from She,Adrian Paci,30621,"(Albanian, born 1969)",(Albanian),(1969),(0),(Male),2008,One from a portfolio of sixteen etching and aquatints,"plate: 4 7/16 x 6"" (11.3 x 15.2 cm); sheet: 16 3/4 x 13"" (42.5 x 33 cm)",Gift of Peter Blum,1658.2012.16,Print,Drawings & Prints,2012-10-03,Y,165225,http://www.moma.org/collection/works/165225,http://www.moma.org/media/W1siZiIsIjI1NjY2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a969eb1449f2d993,,,,11.3,,,15.2,,
