Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Ghaith at Home,Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2016,Inkjet print,"26 1/4 × 35"" (66.7 × 88.9 cm)","Samuel J. Wagstaff, Jr. Fund",228.2019,Photograph,Photography,2019-11-12,Y,400390,http://www.moma.org/collection/works/400390,http://www.moma.org/media/W1siZiIsIjQ4NDI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2dc56ffcf4bd4263,,,,66.6751333503,,,88.9001778004,,
Piper at Barbeque in Houston,Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2016,Inkjet print,"18 × 24"" (45.7 × 61 cm)","Samuel J. Wagstaff, Jr. Fund",229.2019,Photograph,Photography,2019-11-12,Y,400394,http://www.moma.org/collection/works/400394,http://www.moma.org/media/W1siZiIsIjQ4NDI0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fdf3d4b773137670,,,,45.7200914402,,,60.9601219202,,
S Folding Blanket,Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2016,Inkjet print,"35 3/4 × 27 1/2"" (90.8 × 69.9 cm)","Samuel J. Wagstaff, Jr. Fund",230.2019,Photograph,Photography,2019-11-12,Y,400395,http://www.moma.org/collection/works/400395,http://www.moma.org/media/W1siZiIsIjQ4NDI0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=489056f1311cf666,,,,90.8051816104,,,69.8501397003,,
Gurdwara Nanak Darbar Sahib (Kansas),Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2017,Inkjet print,"35 × 23 1/2"" (88.9 × 59.7 cm)","Samuel J. Wagstaff, Jr. Fund",231.2019,Photograph,Photography,2019-11-12,Y,400396,http://www.moma.org/collection/works/400396,http://www.moma.org/media/W1siZiIsIjQ4NDI0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=84a63daffe4c0b88,,,,88.9001778004,,,59.6901193802,,
Living Room Vape,Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2017,Inkjet print,"26 1/4 × 35"" (66.7 × 88.9 cm)","Samuel J. Wagstaff, Jr. Fund",232.2019,Photograph,Photography,2019-11-12,Y,400397,http://www.moma.org/collection/works/400397,http://www.moma.org/media/W1siZiIsIjQ4NDI0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=89c7a542803e7742,,,,66.6751333503,,,88.9001778004,,
May's Blue Eye,Farah Al Qasimi,131770,"(Emirati, born 1991)",(Emirati),(1991),(0),(Female),2020,Inkjet print,"25 × 18"" (63.5 × 45.7 cm)",Gift of Joseph M. Cohen Family Collection,146.2020,Photograph,Photography,2020-10-07,Y,418123,http://www.moma.org/collection/works/418123,http://www.moma.org/media/W1siZiIsIjQ5NTk5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=05ae83351a0d03b4,,0.0,,63.5001270003,,,45.7200914402,,
