Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Sketches)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Ink on vellum,"11 5/8 × 16 1/2"" (29.5 × 41.9 cm)",Committee on Architecture and Design Funds,62.2018.3,Architecture,Architecture & Design,2018-02-12,Y,274523,http://www.moma.org/collection/works/274523,http://www.moma.org/media/W1siZiIsIjQyODEzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9acf6618681fd307,,,,29.5275590551,,,41.9100838202,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Elevations)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Print,"11 13/16 × 16 9/16"" (30 × 42 cm)",Committee on Architecture and Design Funds,63.2018.1,Architecture,Architecture & Design,2018-02-12,Y,274524,http://www.moma.org/collection/works/274524,http://www.moma.org/media/W1siZiIsIjQyODE0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2505b61e6a2abb8f,,,,30.0,,,42.0,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Sections)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Print,"11 13/16 × 16 9/16"" (30 × 42 cm)",Committee on Architecture and Design Funds,63.2018.2,Architecture,Architecture & Design,2018-02-12,Y,274525,http://www.moma.org/collection/works/274525,http://www.moma.org/media/W1siZiIsIjQyODE0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a2fd74ea5230df37,,,,30.0,,,42.0,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Layout plan)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Print,"11 13/16 × 16 9/16"" (30 × 42 cm)",Committee on Architecture and Design Funds,63.2018.3,Architecture,Architecture & Design,2018-02-12,Y,274526,http://www.moma.org/collection/works/274526,http://www.moma.org/media/W1siZiIsIjQyODE0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5861e6f2c728831c,,,,30.0,,,42.0,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Ground floor plan)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Print,"11 13/16 × 16 9/16"" (30 × 42 cm)",Committee on Architecture and Design Funds,63.2018.4,Architecture,Architecture & Design,2018-02-12,Y,274527,http://www.moma.org/collection/works/274527,http://www.moma.org/media/W1siZiIsIjQyODE0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ebe30394f3aca279,,,,30.0,,,42.0,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Ground floor plan)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Print,"11 13/16 × 16 9/16"" (30 × 42 cm)",Committee on Architecture and Design Funds,63.2018.5,Architecture,Architecture & Design,2018-02-12,Y,274528,http://www.moma.org/collection/works/274528,http://www.moma.org/media/W1siZiIsIjQyODE0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f698620eb210073f,,,,30.0,,,42.0,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Elevation)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,Pencil and ink on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.1,Architecture,Architecture & Design,2018-02-12,Y,274529,http://www.moma.org/collection/works/274529,http://www.moma.org/media/W1siZiIsIjUwNDE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7f10980741936f8f,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Details)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.2,Architecture,Architecture & Design,2018-02-12,N,274530,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Sections and plans)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.3,Architecture,Architecture & Design,2018-02-12,N,274531,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Elevations)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.4,Architecture,Architecture & Design,2018-02-12,N,274532,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Elevation)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.5,Architecture,Architecture & Design,2018-02-12,N,274533,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Elevations and sections)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.6,Architecture,Architecture & Design,2018-02-12,N,274534,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Plan)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.7,Architecture,Architecture & Design,2018-02-12,N,274535,,,,,,101.6002032004,,,139.7002794006,,
"Pragati Maidan: Hall of Nations and Halls of Industries for the India International Trade Fair, New Delhi, India (Sections)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1970–1972,working drawing on tracing paper,"40 × 55"" (101.6 × 139.7 cm)",Committee on Architecture and Design Funds,64.2018.8,Architecture,Architecture & Design,2018-02-12,N,274536,,,,,,101.6002032004,,,139.7002794006,,
"Parliament Library, New Delhi, India (Structural model for the roof)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1989–2003,"model, wire","23 5/8 × 23 5/8"" (60 × 60 cm)",Committee on Architecture and Design Funds,66.2018.2,Architecture,Architecture & Design,2018-02-12,N,274537,,,,60.0,,0.0,,,60.0,,
"Parliament Library, New Delhi, India (Structural model for the roof)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1989–2003,"model, wire","23 5/8 × 23 5/8"" (60 × 60 cm)",Committee on Architecture and Design Funds,66.2018.3,Architecture,Architecture & Design,2018-02-12,N,274538,,,,60.0,,0.0,,,60.0,,
"Parliament Library, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1989–2003,"model, wood and paper(?)","23 5/8 × 23 5/8"" (60 × 60 cm)",Committee on Architecture and Design Funds,65.2018,Architecture,Architecture & Design,2018-02-12,N,274539,,,,60.0,,0.0,,,60.0,,
"Asian Games Village, New Delhi, India (Site plan)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1980–1982,Ink on paper,"29 1/2 × 41 5/16"" (75 × 105 cm)",Committee on Architecture and Design Funds,68.2018.1,Architecture,Architecture & Design,2018-02-12,Y,274540,http://www.moma.org/collection/works/274540,http://www.moma.org/media/W1siZiIsIjUwMDk1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=182ac9a6e2be7dcb,,,,75.0,,,105.0,,
"Asian Games Village, New Delhi, India (Perspective)",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1980–1982,Print on tracing paper,"31 3/8 × 23 3/8"" (79.7 × 59.4 cm)",Committee on Architecture and Design Funds,68.2018.2,Architecture,Architecture & Design,2018-02-12,Y,274541,http://www.moma.org/collection/works/274541,http://www.moma.org/media/W1siZiIsIjUwMDkyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8581eb80d9703210,,,,79.6926593853,,,59.3726187452,,
"French Embassy Staff Quarters, New Delhi, India",Raj Rewal,69904,"(Indian, born 1934)",(Indian),(1934),(0),(Male),1967,Ink on tracing paper,"11 5/8 × 8 1/4"" (29.6 × 21 cm)",Committee on Architecture and Design Funds,70.2018.1,Architecture,Architecture & Design,2018-02-12,Y,274542,http://www.moma.org/collection/works/274542,http://www.moma.org/media/W1siZiIsIjQyODE0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=115abbc2bf1972ab,,,,29.6,,,21.0,,
