Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Aloda,Romuald Hazoumè,75465,"(Beninese, born 1962)",(Beninese),(1962),(0),(Male),1996,"Plastic, cowries and synthetic hair","7 7/8 × 5 1/2 × 11"" (20 × 14 × 28 cm)",The Jean Pigozzi African Art Collection.  Gift of Jean Pigozzi,125.2019,Sculpture,Painting & Sculpture,2019-04-30,Y,296546,http://www.moma.org/collection/works/296546,http://www.moma.org/media/W1siZiIsIjQ4MjI1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3026ab06dcce3c1,,28.0,,20.0,,,14.0,,
Bororo du Niger,Romuald Hazoumè,75465,"(Beninese, born 1962)",(Beninese),(1962),(0),(Male),1992,"Plastic can, seeds, cowries, stones, cigarettes, metal, and cork","11 13/16 × 4 5/16 × 3 9/16"" (30 × 11 × 9 cm)",The Jean Pigozzi African Art Collection.  Gift of Jean Pigozzi,124.2019,Sculpture,Painting & Sculpture,2019-04-30,Y,296547,http://www.moma.org/collection/works/296547,http://www.moma.org/media/W1siZiIsIjQ4NDc3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d76717a0f056e52,,9.0,,30.0,,,11.0,,
Petite,Romuald Hazoumè,75465,"(Beninese, born 1962)",(Beninese),(1962),(0),(Male),1999,"Typewriter, metal and brush","14 3/16 × 15 3/4 × 6 5/16"" (36 × 40 × 16 cm)",The Jean Pigozzi African Art Collection.  Gift of Jean Pigozzi,126.2019,Sculpture,Painting & Sculpture,2019-04-30,Y,298549,http://www.moma.org/collection/works/298549,http://www.moma.org/media/W1siZiIsIjQ4MjI1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9b4a92698afa193a,,16.0,,36.0,,,40.0,,
