Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Erechteheion, the Acropolis, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 3/4 × 14 3/4"" (27.3 × 37.4 cm)",Acquired through the generosity of Lois and Bruce Zenkel,49.1982,Photograph,Photography,1982-03-11,Y,44830,http://www.moma.org/collection/works/44830,http://www.moma.org/media/W1siZiIsIjI0MjM1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=60bacb2636ddb5ee,,,,27.3,,,37.4,,
"Erechtheion, the Acropolis, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 7/16 × 14 9/16"" (26.6 × 37.0 cm)",Acquired through the generosity of Lois and Bruce Zenkel,50.1982,Photograph,Photography,1982-03-11,Y,44858,http://www.moma.org/collection/works/44858,http://www.moma.org/media/W1siZiIsIjI0MjM1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=82bf70ed340ffa5c,,,,26.6,,,37.0,,
Tomb of Philopappos,D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 3/8 × 14 11/16""  (26.4 × 37.7 cm)",Acquired through the generosity of Lois and Bruce Zenkel,51.1982,Photograph,Photography,1982-03-11,Y,44954,http://www.moma.org/collection/works/44954,http://www.moma.org/media/W1siZiIsIjI0MjMyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=58015ea3a059b11f,,,,26.4,,,37.7,,
"Areopagus, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 × 14 9/16""  (25.4 × 37.0 cm)",Acquired through the generosity of Lois and Bruce Zenkel,52.1982,Photograph,Photography,1982-03-11,Y,45009,http://www.moma.org/collection/works/45009,http://www.moma.org/media/W1siZiIsIjI0MjMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95e8b69ca60aa802,,,,25.4,,,37.0,,
"The Propylea of the Acropolis, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 1/8 × 14 3/4""  (25.8 × 37.4 cm)",Acquired through the generosity of Lois and Bruce Zenkel,53.1982,Photograph,Photography,1982-03-11,Y,45042,http://www.moma.org/collection/works/45042,http://www.moma.org/media/W1siZiIsIjI0MjMyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78886391b6492058,,,,25.8,,,37.4,,
Temple of Theseus,D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 1/2 × 14 9/16"" (26.7 × 37.0 cm)",Acquired through the generosity of Lois and Bruce Zenkel,54.1982,Photograph,Photography,1982-03-11,Y,45069,http://www.moma.org/collection/works/45069,http://www.moma.org/media/W1siZiIsIjI0MjMzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24f570ed93630e89,,,,26.7,,,37.0,,
"Temple of Victory, the Acropolis, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"10 5/8 × 14 5/8"" (27.1 × 37.2 cm)",Acquired through the generosity of Lois and Bruce Zenkel,55.1982,Photograph,Photography,1982-03-11,Y,45098,http://www.moma.org/collection/works/45098,http://www.moma.org/media/W1siZiIsIjI0MjMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0364d8135f740a97,,,,27.1,,,37.2,,
"Gate of the Agora, Athens",D. Constantin,1226,(Greek),(Greek),(0),(0),(Male),1860-69,Albumen silver print from a glass negative,"14 11/16 × 10 7/16""  (37.3 × 26.5 cm)",Acquired through the generosity of Lois and Bruce Zenkel,56.1982,Photograph,Photography,1982-03-11,Y,45125,http://www.moma.org/collection/works/45125,http://www.moma.org/media/W1siZiIsIjI0MjMzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=648188055a719646,,,,37.3,,,26.5,,
(Mourning women),Constantine Manos,3734,"(Greek, born 1934)",(Greek),(1934),(0),(Male),c. 1963,Gelatin silver print,"11 × 14"" (27.9 × 35.5 cm)",Gift of the artist,325.1964,Photograph,Photography,1964-04-14,N,50809,,,,,,27.9,,,35.5,,
Untitled (Window) (Untitled [Finestra]),Jannis Kounellis,3230,"(Greek, 1936–2017)",(Greek),(1936),(2017),(Male),1985,"Multiple of photo-processed glass plates, glass, painted wood, and painted metal hardware","overall: 31 7/8 × 25 3/16 × 3 9/16"" (81 × 64 × 9 cm)",Gift of Gabriella De Ferrari,51.1999,Multiple,Drawings & Prints,1999-03-04,Y,60958,http://www.moma.org/collection/works/60958,,,9.0,,81.0,,,64.0,,
COMPOSITION,Nikos Hadjikyriakos-Ghika,7050,"(Greek, 1906–1994)",(Greek),(1906),(1994),(Male),1954,"Lithograph, printed in color","Sheet 15 x 20 5/8"" (38.1 x 52.3 cm)Comp. 11  1/8 x 14 7/8"" (28.3 x 37.7 cm)",Gift of Mrs. Bertha M. Slattery,68.1955,Print,Drawings & Prints,1955-04-06,N,61179,,,,,,28.3,,,37.7,,
COMPOSITION,Nikos Hadjikyriakos-Ghika,7050,"(Greek, 1906–1994)",(Greek),(1906),(1994),(Male),1954,"Lithograph, printed in color","Sheet13 3/4 x 20 5/8"" (34.9 x 52.4 cm) Comp.  11 1/16 x 14 15/16"" (28.1 x 38.0 cm)",Gift of Mrs. Bertha M. Slattery,69.1955,Print,Drawings & Prints,1955-04-06,N,61195,,,,,,28.1,,,38.0,,
