Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Jokla Series,Olafur Eliasson,25982,"(Danish and Icelandic, born 1967)",(Icelandic),(1967),(0),(Male),2004,48 chromogenic color prints,"Each 14 3/16  × 21 5/16""  (36 × 54 cm)","Acquired through the generosity of Jerry I. Speyer, Marie-Josée Kravis, and Michael Lynne",4.2006.a-vv.x1-x2,Photograph,Photography,2006-01-11,Y,100629,http://www.moma.org/collection/works/100629,http://www.moma.org/media/W1siZiIsIjMxNjk2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=819b9d8b982ff197,,,,250.9525,,,459.9949,,
The Colour Spectrum Series,Olafur Eliasson,25982,"(Danish and Icelandic, born 1967)",(Icelandic),(1967),(0),(Male),2005,Series of forty-eight photogravures,"composition (each): 10 9/16 x 18 1/8"" (26.8 x 46 cm); sheet (each): 13 9/16 x 17 15/16"" (34.5 x 45.5 cm)
",Riva Castleman Endowment Fund,251.2006.a-vv,Print,Drawings & Prints,2006-03-08,Y,101514,http://www.moma.org/collection/works/101514,http://www.moma.org/media/W1siZiIsIjEwODA1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a760255d2a3ea376,,,,34.5,,,45.5,,
Untitled,"Olafur Eliasson, Elias Hjörleifsson","25982, 35850","(Danish and Icelandic, born 1967) (Icelandic, 1945–2001)",(Icelandic) (Icelandic),(1967) (1945),(0) (2001),(Male) (),1998,Ink on four pieces of paper,"Each: 27 3/4 x 26"" (70.5 x 66 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1627.2005.1-4,Drawing,Drawings & Prints,2005-05-10,N,104310,,,,0.0,,70.4851409703,,,66.0401320803,,
Untitled,"Olafur Eliasson, Elias Hjörleifsson","25982, 35850","(Danish and Icelandic, born 1967) (Icelandic, 1945–2001)",(Icelandic) (Icelandic),(1967) (1945),(0) (2001),(Male) (),1998,Ink on four pieces of paper,"Each: 27 3/4 x 26"" (70.5 x 66 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1627.2005.1-4,Drawing,Drawings & Prints,2005-05-10,N,104310,,,,0.0,,70.4851409703,,,66.0401320803,,
Your House,Olafur Eliasson,25982,"(Danish and Icelandic, born 1967)",(Icelandic),(1967),(0),(Male),2006,Artist's book,"page (each): 10 5/8 x 16 13/16"" (27 x 42.7 cm); overall: 10 13/16 x 17 1/16 x 4 1/2"" (27.5 x 43.3 x 11.5 cm)",Gift of the Library Council of The Museum of Modern Art,728.2006,Illustrated Book,Drawings & Prints,2006-11-14,Y,105399,http://www.moma.org/collection/works/105399,http://www.moma.org/media/W1siZiIsIjI1NjM1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e4d47611eb33a9f1,,,,27.0,,,42.7,,
Violin Power,Steina,32428,"(Icelandic, born 1940)",(Icelandic),(1940),(0),(Female),1970-78,"Video (black and white, sound)",10:04 min.,Acquired through the generosity of Barbara Sahlman,1691.2000,Video,Media and Performance,2000-04-27,Y,107931,http://www.moma.org/collection/works/107931,http://www.moma.org/media/W1siZiIsIjI1NDk4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03c91005997d5f1f,,,,,,,,,604.0
I only see things when they move,Olafur Eliasson,25982,"(Danish and Icelandic, born 1967)",(Icelandic),(1967),(0),(Male),2004,"Wood, color-effect filter glass, stainless steel, aluminum, HMI lamp, tripod, glass cylinder, motors, and control unit",Dimensions variable,Acquired through the generosity of Marie-Josée and Henry R. Kravis in honor of Mimi Haas,568.2008,Installation,Media and Performance,2008-06-11,Y,109033,http://www.moma.org/collection/works/109033,http://www.moma.org/media/W1siZiIsIjE0MTI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0903fd8d45632e4a,,,,,,,,,
Cantaloup,"Steina, Woody Vasulka, Jeffrey Schier","32428, 32430, 38080","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American) (),(1940) (1937) (0),(0) (2019) (0),(Female) (Male) (Male),1980,"Video (black and white and color, sound)",27:54 min.,Acquired through the generosity of Barbara Pine,735.1980,Video,Media and Performance,1980-01-01,Y,118199,http://www.moma.org/collection/works/118199,,,,,,,,,,1674.0
Soundgated Images,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",9:22 min.,,1698.2000,Video,Media and Performance,2000-01-01,Y,118530,http://www.moma.org/collection/works/118530,http://www.moma.org/media/W1siZiIsIjE1MTY4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f3f50346e76f824,,,,,,,,,0.0
Solo for 3,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",4:15 min.,,1697.2000,Video,Media and Performance,2000-10-15,Y,118531,http://www.moma.org/collection/works/118531,http://www.moma.org/media/W1siZiIsIjE1MTY4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e8016e5ba2006d24,,,,,,,,,0.0
Noisefields,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",12:05 min.,,1695.2000,Video,Media and Performance,2000-10-15,Y,118532,http://www.moma.org/collection/works/118532,http://www.moma.org/media/W1siZiIsIjE1MTY4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e2109843d616aeca,,,,,,,,,0.0
In the Land of the Elevator Girls,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1989,"Video (color, sound)",4 min.,,1709.2000,Video,Media and Performance,2000-01-01,Y,118533,http://www.moma.org/collection/works/118533,http://www.moma.org/media/W1siZiIsIjE1MTY4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7123d3e1503c0842,,,,,,,,,240.0
Home,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1973,"Video (color, sound)",16:47 min.,,1693.2000,Video,Media and Performance,2000-01-01,Y,118536,http://www.moma.org/collection/works/118536,http://www.moma.org/media/W1siZiIsIjE1MTY5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4469caf166de73fc,,,,,,,,,0.0
Telc,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",5:10 min.,Acquired through the generosity of Barbara Pine,733.1976,Video,Media and Performance,1976-08-03,Y,118537,http://www.moma.org/collection/works/118537,http://www.moma.org/media/W1siZiIsIjE1MTY5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99df892bb34d4d07,,,,,,,,,0.0
Reminiscence,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",4:48 min.,,1696.2000,Video,Media and Performance,2000-01-01,Y,118540,http://www.moma.org/collection/works/118540,http://www.moma.org/media/W1siZiIsIjE1MTY5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7974599e6c7b387,,,,,,,,,0.0
Progeny,"Steina, Woody Vasulka, Bradford Smith","32428, 32430, 38100","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American) (),(1940) (1937) (0),(0) (2019) (0),(Female) (Male) (Male),1981,"Video (color, sound)",18:28 min.,,1705.2000,Video,Media and Performance,2000-01-01,Y,118553,http://www.moma.org/collection/works/118553,http://www.moma.org/media/W1siZiIsIjE1MTY5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b79b35de0d1b5f9,,,,,,,,,0.0
Soundsize,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",4:40 min.,,1699.2000,Video,Media and Performance,2000-01-01,Y,118554,http://www.moma.org/collection/works/118554,http://www.moma.org/media/W1siZiIsIjE1MTY5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efcb3ab7167072aa,,,,,,,,,0.0
1-2-3-4,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",7:46 min.,,478.2003,Video,Media and Performance,2003-03-17,Y,118555,http://www.moma.org/collection/works/118555,http://www.moma.org/media/W1siZiIsIjE1MTY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e5a76fc9f14e035d,,,,,,,,,0.0
Heraldic View,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1974,"Video (color, sound)",4:21 min.,,1694.2000,Video,Media and Performance,2000-01-01,Y,118556,http://www.moma.org/collection/works/118556,http://www.moma.org/media/W1siZiIsIjE1MTY5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a237c9e00453e7e2,,,,,,,,,0.0
In Search of the Castle…,"Steina, Woody Vasulka","32428, 32430","(Icelandic, born 1940) (American, born Czech Republic, 1937–2019)",(Icelandic) (American),(1940) (1937),(0) (2019),(Female) (Male),1981,"Video (color, sound)",9:29 min.,,1704.2000,Video,Media and Performance,2000-01-01,Y,118557,http://www.moma.org/collection/works/118557,http://www.moma.org/media/W1siZiIsIjE1MTY5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7635444eb3c198e1,,,,,,,,,0.0
Summer Salt,Steina,32428,"(Icelandic, born 1940)",(Icelandic),(1940),(0),(Female),1982,"Video (color, sound)",18:48 min.,Purchase,1706.2000,Video,Media and Performance,2000-01-01,Y,118558,http://www.moma.org/collection/works/118558,http://www.moma.org/media/W1siZiIsIjI1NDk5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b0f1078a2dece957,,,,,,,,,1128.0
Voice Windows,"Steina, Joan La Barbara","32428, 34809","(Icelandic, born 1940) (American, born 1947)",(Icelandic) (American),(1940) (1947),(0) (0),(Female) (Female),1986,"Video (color, sound)",8:10 min.,Purchase,1707.2000,Video,Media and Performance,2000-01-01,Y,118559,http://www.moma.org/collection/works/118559,http://www.moma.org/media/W1siZiIsIjI1NDk5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d51a1f30375c64d6,,,,,,,,,490.0
