Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
AGPA 73: Pan American Graphic Arts (AGPA 73: Artes gráficas panamericanas),"Hugo Arapé, Edith Behring, Penelope Bennett, Jacobo Borges, Federico Cantú, Juan Cárdenas, Olga Costa, Carlos Cruz-Diez, Maria Teresa Cuéllar Teyé, Eugene Fernandez Granell, Ramón Ferrán Pagés, Raquel Forner, Gego (Gertrud Goldschmidt), Fernando Grillón, Alfredo Guerrero, John Lange, Eduardo A. MacEntyre, Guillermo Meza, Pablo O'Higgins, Omar Rayo, Miguel Angel Rojas, Jordi Secall Roure, Luis Alberto Solari, William Stone Reverón, Hernando Tejada, Yutaka Toyota, Ned Truss, Alfredo Zalce, Francisco Zúñiga, Various Artists","6803, 439, 6790, 6800, 954, 6798, 1262, 1321, 6796, 2291, 6791, 1943, 2107, 6793, 6799, 6802, 3664, 3960, 4358, 4831, 6795, 6792, 5512, 6801, 6794, 6804, 6797, 6537, 6589, 24409","(Venezuelan, born 1942) (Brazilian, 1916–1996) (British, born 1938) (Venezuelan, born 1931) (Mexican, 1908–1989) (Colombian, born 1939) (Mexican, born Germany. 1913–1993) (Venezuelan, 1923–2019) (Colombian, born 1935) (Spanish, 1912–2001) (Spanish, 1927–2015) (Argentine, 1902–1988) (Venezuelan, born Germany. 1912–1994) (Paraguayan, born 1931) (Colombian, born 1936) (Venezuelan, born 1932) (Argentine, 1929–2014) (Mexican, 1917–1997) (American, 1904–1983) (Colombian, 1928–2010) (Colombian, born 1946) (Spanish, 1932–2010) (Uruguayan, 1918–1993) (Venezuelan, born 1945) (Colombian, 1924–1998) (Japanese, born 1931) (American, born 1939) (Mexican, 1908–2003) (Costa Rican and Mexican, 1912–1998)",(Venezuelan) (Brazilian) (British) (Venezuelan) (Mexican) (Colombian) (Mexican) (Venezuelan) (Colombian) (Spanish) (Spanish) (Argentine) (Venezuelan) (Paraguayan) (Colombian) (Venezuelan) (Argentine) (Mexican) (American) (Colombian) (Colombian) (Spanish) (Uruguayan) (Venezuelan) (Colombian) (Japanese) (American) (Mexican) (Mexican) (),(1942) (1916) (1938) (1931) (1908) (1939) (1913) (1923) (1935) (1912) (1927) (1902) (1912) (1931) (1936) (1932) (1929) (1917) (1904) (1928) (1946) (1932) (1918) (1945) (1925) (1931) (1939) (1908) (1912) (0),(0) (1996) (0) (0) (1989) (0) (1993) (2019) (0) (2001) (2015) (1988) (1994) (0) (0) (0) (2014) (1997) (1983) (2010) (0) (2010) (1993) (0) (1998) (0) (0) (2003) (1998) (0),(Male) (Female) (Female) (Male) (Male) (Male) (Female) (Male) (Female) (Male) (Male) (Female) (Female) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (),1973,"Portfolio of 11 screenprints (one with embossing), seven etchings (three with aquatint, one with embossing), six lithographs (one with etching), five linoleum cuts (one with embossing), one engraving, and one intaglio with embossing",composition and sheet (see child records): dimensions vary,"Gift of Cartón y Papel de México, S. A.",366.1974.1-31,Print,Drawings & Prints,1974-09-11,Y,67840,http://www.moma.org/collection/works/67840,,,,,,,,,,
Camouflage 2 from AGPA 73: Pan American Graphic Arts (AGPA 73: Artes gráficas panamericanas),Fernando Grillón,6793,"(Paraguayan, born 1931)",(Paraguayan),(1931),(0),(Male),1973,"Linoleum cut with embossing from a portfolio of 11 screenprints (one with embossing), seven etchings (three with aquatint, one with embossing), six lithographs (one with etching), five linoleum cuts (one with embossing), one engraving, and one intaglio with embossing",,"Gift of Cartón y Papel de México, S. A.",366.1974.5,Print,Drawings & Prints,1974-09-11,Y,67866,http://www.moma.org/collection/works/67866,http://www.moma.org/media/W1siZiIsIjQxNzc3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d220c7e9c2e337f,,,,0.0,,,0.0,,
Untitled,Edith Jimenez,2916,"(Paraguayan, 1918–2004)",(Paraguayan),(1918),(2004),(Female),"(August, 1968)",Woodcut,,Inter-American Fund,431.1969,Print,Drawings & Prints,1969-05-22,N,69018,,,,,,,,,,,
