Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Disease Thrower #5,Guadalupe Maravilla,131948,"(Salvadoran American, born 1976)",(Salvadoran),(1976),(0),(Male),2019,"Gong, glass, steel, wood, glue mixture, cotton, wood, plastic, loofah, paint, straw, Florida Water, and objects collected from a ritual retracing the artist's original migration route","91 × 55 × 45"" (231.1 × 139.7 × 114.3 cm)",Fund for the Twenty-First Century,703.2019,Sculpture,Painting & Sculpture,2019-12-09,Y,402406,http://www.moma.org/collection/works/402406,http://www.moma.org/media/W1siZiIsIjUxMDIzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c3b0406d4fcb50e2,,114.3002286005,,231.1404622809,,,139.7002794006,,
Circle Serpent (Serpiente Circular),Guadalupe Maravilla,131948,"(Salvadoran American, born 1976)",(Salvadoran),(1976),(0),(Male),2019,"Maguey leaves, cotton, glue mixture, jute, and aluminum conch shell",Dimensions variable,Fund for the Twenty-First Century,704.2019,Sculpture,Painting & Sculpture,2019-12-09,Y,402407,http://www.moma.org/collection/works/402407,http://www.moma.org/media/W1siZiIsIjQ3NTM0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=335162b8885fa64e,,,,,,,,,
The Couple in the Cage: Guatinaui Odyssey,"Coco Fusco, Paula Heredia","71206, 100523","(Cuban-American, born 1960) (Salvadoran, born 1957)",(American) (Salvadoran),(1960) (1957),(0) (0),(Female) (),1993,"Standard-definition video (black and white and color, sound)",31 min.,Gift of Mario Cader-Frech through the Latin American and Caribbean Fund,205.2020,Video,Media and Performance,2020-11-12,Y,403501,http://www.moma.org/collection/works/403501,http://www.moma.org/media/W1siZiIsIjQ5Mzg0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=45754da8a9cfa943,,,,,,,,,
On 12.12.13 I have a surgery Retablo,Guadalupe Maravilla,131948,"(Salvadoran American, born 1976)",(Salvadoran),(1976),(0),(Male),2021,"Oil on tin, cotton, glue mixture on wood","66 × 20 × 3"" (167.6 × 50.8 × 7.6 cm)","Committee on Painting and Sculpture Funds
",340.2021,Painting,Painting & Sculpture,2021-10-04,Y,425480,http://www.moma.org/collection/works/425480,http://www.moma.org/media/W1siZiIsIjUyMzQwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f4f0afbd54b9b0a,,7.62001524,,167.6403352807,,,50.8001016002,,
