Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Gnaw,Janine Antoni,8292,"(Bahamian, born 1964)",(Bahamian),(1964),(0),(Female),1992,"Three-part installation: 600 lbs. of chocolate gnawed by the artist; 600 lbs. of lard gnawed by the artist; display with 130 lipsticks made with pigment, beeswax, and chewed lard removed from the lard cube; 27 heart-shaped packages made from the chewed chocolate removed from the chocolate cube",Overall dimensions variable,Mrs. John Hay Whitney Bequest Fund,1320.2000.a-c,Installation,Painting & Sculpture,2000-11-06,Y,82028,http://www.moma.org/collection/works/82028,,,,,,,,,,
Butterfly Kisses,Janine Antoni,8292,"(Bahamian, born 1964)",(Bahamian),(1964),(0),(Female),1996–99,Cover Girl Thick Lash mascara on paper,"29 3/4 x 30"" (75.6 x 76.2 cm)",Purchase,1350.2001,Drawing,Drawings & Prints,2001-05-08,Y,82074,http://www.moma.org/collection/works/82074,,,,,75.5652,,,76.2002,,
Saddle,Janine Antoni,8292,"(Bahamian, born 1964)",(Bahamian),(1964),(0),(Female),2000,Rawhide,"25 1/2 x 32 1/2 x 78 1/2"" (64.8 x 82.6 x 199.4 cm)",Gift of Agnes Gund,1189.2013,Sculpture,Painting & Sculpture,2013-12-09,Y,174117,http://www.moma.org/collection/works/174117,http://www.moma.org/media/W1siZiIsIjMzMjI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dc53cf0aa5f418a4,,199.3903987808,,64.7701295403,,,82.5501651003,,
