Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Cabaret Crusades, Drawing 66",Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2010,"Ink, pencil, and pigment on paper","16 1/2 x 11 3/4"" (41.9 x 29.8 cm)",Fund for the Twenty-First Century,641.2012,Drawing,Drawings & Prints,2012-04-10,Y,159406,http://www.moma.org/collection/works/159406,http://www.moma.org/media/W1siZiIsIjI0NTE2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df18a33555ae7170,,,,41.9100838202,,,29.8450596901,,
Cabaret Crusades: The Horror Show File,Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2010,"Video (color, sound)",31:48 min.,Fund for the Twenty-First Century,628.2012,Video,Media and Performance,2012-04-09,Y,161101,http://www.moma.org/collection/works/161101,http://www.moma.org/media/W1siZiIsIjI1MjExOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=320756aad8c9a47b,,,,,,,,,1800.0
Cabaret Crusades: The Path to Cairo,Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2012,"Video (color, sound)",59:04 min.,The Michael H. Dunn Memorial Fund,80.2014,Video,Media and Performance,2014-02-10,Y,179810,http://www.moma.org/collection/works/179810,http://www.moma.org/media/W1siZiIsIjI5ODM5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=772746a6e161a9e6,,,,,,,,,
The Hollow Desire to Populate Imaginary Cities,Basim Magdy,47821,"(Egyptian, born 1977)",(Egyptian),(1977),(0),(Male),2014,Thirty chromogenic prints from chemically altered slides,"Each 13 1/2 × 20"" (34.3 × 50.8 cm)",Fund for the Twenty-First Century,60.2016.a-dd.x1-x2,Photograph,Photography,2016-01-28,Y,189038,http://www.moma.org/collection/works/189038,http://www.moma.org/media/W1siZiIsIjM0NTIyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=917d7b9d953d60f2,,0.0,,34.2900685801,,,50.8001016002,,
Cabaret Crusades: The Secrets of Karbala,Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,"Video (color, sound)",120 min.,Purchase,1786.2015,Video,Media and Performance,2015-12-11,Y,189142,http://www.moma.org/collection/works/189142,http://www.moma.org/media/W1siZiIsIjQ3NzE4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a3b872e03a0f53b1,,,,,,,,,7200.0
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache on paper,"16 1/2 × 11 5/8"" (41.9 × 29.5 cm)",Fund for the Twenty-First Century,15.2016.1,Drawing,Drawings & Prints,2016-01-21,Y,192670,http://www.moma.org/collection/works/192670,http://www.moma.org/media/W1siZiIsIjM0MzY3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f43225a845e2a3c5,,,,41.9100838202,,,29.5275590551,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,Portfolio of twelve screenprints,"composition: dimensions vary (see child records); sheet (each): 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)","Gift of Dr. Samuel Mandel, Nina and Gordon Bunshaft Bequest, gift of Mrs. Len Houzer, and gift of Sue and Edgar Wachenheim III (all by exchange)",696.2015.1-12,Print,Drawings & Prints,2015-06-03,Y,192758,http://www.moma.org/collection/works/192758,,,,,0.0,,,0.0,,
Chair,Karim Rashid,27759,"(Canadian, born Egypt 1960)",(Egyptian),(1960),(0),(Male),1995,Acrylic,"31 1/8 × 23 1/4 × 28 3/4"" (79 × 59 × 73 cm)",Gift of Takeo Obayashi,1075.2015,Design,Architecture & Design,2015-10-19,Y,194778,http://www.moma.org/collection/works/194778,http://www.moma.org/media/W1siZiIsIjQ4MDk0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=81f1869114c23f3d,,73.0,,79.0,,,59.0,,
Parkett no. 95,"Various Artists, Jeremy Deller, Wael Shawky, Dayanita Singh, Rosemarie Trockel","24409, 30166, 41664, 48057, 5933","(British, born 1966) (Egyptian, born 1971) (Indian, born 1961) (German, born 1952)",() (British) (Egyptian) (Indian) (German),(0) (1966) (1971) (1961) (1952),(0) (0) (0) (0) (0),() (Male) (Male) (Female) (Female),2014,Journal,"page (each): 10 x 8 1/4"" (25.4 x 21 cm); overall (closed): 10 x 8 3/8 x 3/4"" (25.4 x 21.3 x 1.9 cm)",Gift of Parkett,704.2015.x1-x2,Periodical,Drawings & Prints,2015-06-03,Y,194969,http://www.moma.org/collection/works/194969,http://www.moma.org/media/W1siZiIsIjM0Mzg5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7d82438c3516e467,,,,,,,,,
Untitled (for Parkett no. 95),Wael Shawky,41664,"(Egyptian, born 1971)",(Egyptian),(1971),(0),(Male),2014,One from a portfolio of twelve screenprints,"composition: 10 3/4 × 8 1/16"" (27.3 × 20.5 cm); sheet: 11 5/8 × 8 1/4"" (29.6 × 20.9 cm)",Gift of Mr. and Mrs. Lawrence Saper (by exchange),696.2015.1,Print,Drawings & Prints,2015-06-03,Y,195438,http://www.moma.org/collection/works/195438,http://www.moma.org/media/W1siZiIsIjMzNjIxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76089f26c97bbe93,,,,27.3,,,20.5,,
